STARID,LABEL,1th Peak,1th Peak F.A.P,2th Peak,2th Peak F.A.P,3th Peak,3th Peak F.A.P,4th Peak,4th Peak F.A.P,5th Peak,5th Peak F.A.P,6th Peak,6th Peak F.A.P,7th Peak,7th Peak F.A.P,8th Peak,8th Peak F.A.P,9th Peak,9th Peak F.A.P,10th Peak,10th Peak F.A.P,11th Peak,11th Peak F.A.P,12th Peak,12th Peak F.A.P,13th Peak,13th Peak F.A.P,14th Peak,14th Peak F.A.P,15th Peak,15th Peak F.A.P,16th Peak,16th Peak F.A.P,17th Peak,17th Peak F.A.P,18th Peak,18th Peak F.A.P,19th Peak,19th Peak F.A.P,20th Peak,20th Peak F.A.P
P-Gl686,0,0.5638319290406119,0.1485159445646591,0.5321229972631518,0.2396083839236439,0.5200017125305875,0.28273787231776426,0.5163803965702337,0.2965037746400426,0.5057877496455624,0.33899584461504834,0.5000591971307523,0.3632847491128275,0.4971453387161106,0.3759678885776281,0.4919156914400731,0.3992501171216,0.4861430547151836,0.42566119867482544,0.4767722661964983,0.4698864079848389,0.4708583834770105,0.4984777568347965,0.4708162725962402,0.4986828358560543,0.4687999188442238,0.5085233869837095,0.4555987423404677,0.57359837314887,0.4431796010689204,0.6347231441282598,0.4399493240604711,0.6504110332164692,0.4300762029614187,0.6973655831321266,0.4269888068191728,0.7116529973536175,0.4255233730538161,0.7183557837337601,0.4239907722806871,0.7253079619941616
P-Gl832,0,0.8546449241230953,3.346957142478197e-44,0.7075118489869487,3.087669809630952e-27,0.614629057254806,1.4663963210312526e-20,0.5977766069554428,1.589156560444264e-19,0.5678842479471974,8.579662424593538e-18,0.5637841884349114,1.4506776831215722e-17,0.5463319643660283,1.2847158025790302e-16,0.5356482147369357,4.684056430591581e-16,0.43722191059359605,2.004504867810206e-11,0.3789706242878229,4.638511397548196e-09,0.3552347528012197,3.669056080816929e-08,0.346257030997307,7.857834824757509e-08,0.33901333080099155,1.4411619965436e-07,0.3344644165535634,2.1017543663727319e-07,0.3170474845699444,8.694694934089338e-07,0.28752714646825506,8.855300883931467e-06,0.2750386415228498,2.2917706885150117e-05,0.2631282975709593,5.58305026735884e-05,0.25774106904422983,8.308758561032873e-05,0.2560830033966667,9.384264673769382e-05
P-Gl849,0,0.691185090764554,8.204129840839295e-16,0.6842385861612471,1.7980474482702625e-15,0.6652949357980334,1.4027461450325606e-14,0.6146840270739133,1.9990268345654948e-12,0.6018004575749084,6.357686992767196e-12,0.5852500042680086,2.661295877986191e-11,0.5844497755956335,2.847833951153813e-11,0.5482516568657573,5.349903731125104e-10,0.5129720837627307,7.468940759975772e-09,0.445734616027608,6.864613483746214e-07,0.436596871154411,1.2140269491402712e-06,0.4288808168082095,1.95019593461952e-06,0.4158003010822694,4.290323305265281e-06,0.3826283800734953,2.9237397823769585e-05,0.3198689085536202,0.000830916079258566,0.3158199601759467,0.0010192143033680703,0.2982952270890551,0.0024294957019620885,0.2884984037167511,0.0039058631336097,0.27504892682791104,0.007401513848575882,0.2720115690685136,0.008533480981513537
P-Gl876,0,0.8262730609893654,4.302093323202428e-98,0.7909744915504692,2.034114586136045e-87,0.7055335125072681,1.1990265455745419e-67,0.6690990110928635,6.388376633769924e-61,0.547205651083813,7.528800923791989e-43,0.4893377702677843,6.301114997399727e-36,0.426772694599656,2.7887400270394483e-29,0.3023607254525739,5.200411714458082e-18,0.2924742382728317,3.3237562767252227e-17,0.29082578563751355,4.516713374208684e-17,0.2854859939730696,1.2136367577580034e-16,0.2677946400121321,3.0405309907205092e-15,0.25978488649244114,1.2728841152570477e-14,0.25830393452467626,1.6557528458571683e-14,0.2567026948963683,2.1989293651215766e-14,0.25498910159924504,2.976914996515413e-14,0.2462593078142483,1.3775159031085375e-13,0.2425541632099841,2.6244935540772323e-13,0.23589227205623234,8.294698551577685e-13,0.2315881984941996,1.7347955990743186e-12
P-Gl87,0,0.8201905620763409,7.917223163351705e-56,0.8182833041675991,1.8104316803587287e-55,0.8083667415834406,1.1657545731599865e-53,0.7696256776914451,2.153090809671188e-47,0.6450875302283635,1.067104391810046e-32,0.4174510395823461,6.7273950846327475e-16,0.3798221596379285,8.735320956791352e-14,0.3668660258280527,4.3514000064918436e-13,0.334180006416225,2.160161544386631e-11,0.2953676844964872,1.7347938822850849e-09,0.27502943180398154,1.562633972330699e-08,0.2729248948455721,1.954403285293797e-08,0.2683987924989019,3.154672328872429e-08,0.2647166346568644,4.646358838873586e-08,0.2575846692767906,9.778539568240217e-08,0.2563411884848518,1.1124425967422788e-07,0.2539456240875753,1.4252322811256824e-07,0.2522807214870552,1.692209225660734e-07,0.2407948376714512,5.470904723129775e-07,0.2339296148603368,1.0931527040337241e-06
P-HATS-6,0,0.2393278370259941,0.4996889360055576,0.22997654164425385,0.5886440595956367,0.22974217886962836,0.590905659816717,0.21753527460382951,0.7075124561212941,0.2034675966149452,0.8279227177611707,0.19435158737538102,0.8902385083281696,0.1909868376508148,0.9093409959245584,0.18798729687726956,0.9245167131071632,0.1847412728826479,0.9389785248482929,0.18154653350873126,0.9512699835924749,0.1810955986100583,0.9528543470679676,0.18027471327620367,0.9556453243794978,0.1726985170605558,0.9760988998536809,0.1716345829255862,0.9782712128091589,0.17122232133899284,0.9790712709961076,0.1706470772584198,0.9801497627505628,0.16982101686127204,0.9816232639548008,0.1686540686849509,0.9835591830899956,0.16782830333934126,0.9848303531961604,0.1673866536789498,0.9854779044860268
P-HD110113,0,0.5004103202149859,7.191415163930682e-06,0.4869105837566492,1.4189297990739375e-05,0.4553907046009858,6.466228160455779e-05,0.4428123043363663,0.000115452531079285,0.43701041657817935,0.00015014475003903712,0.4332773000499053,0.00017753056833911635,0.4213447479364955,0.0003009409642938521,0.4179418775821237,0.00034907837610445694,0.416443015307161,0.0003725459284445921,0.4149151996136129,0.000398017938786114,0.3761727387162266,0.0020059193765729795,0.3678929418607129,0.0027938750720299123,0.35410762282447433,0.0047985438884071115,0.3486950740294359,0.005912363671401517,0.3462475220744933,0.006493263018489173,0.34412569572983825,0.007040471076937235,0.3408788632651639,0.007963571715398077,0.335634200010806,0.009702052430679495,0.3329466976045263,0.01072713408374091,0.32234435628160424,0.015863954459387833
P-HD137388,0,0.6468491806325412,6.207042601299492e-18,0.6191436813112339,1.750010490666701e-16,0.6099503823699116,5.020657180286572e-16,0.5513279121699977,2.425893235308421e-13,0.5388428742731757,8.134707447640717e-13,0.4783540622261522,1.847073901507386e-10,0.4356152032836983,5.862437867982359e-09,0.40044523023244616,8.281677403970759e-08,0.36662598612382735,9.109481269879642e-07,0.3626532044970509,1.196672362185912e-06,0.3464359218210744,3.5781735213928186e-06,0.33399834943644424,8.129523329750054e-06,0.325681957222523,1.3945422858876284e-05,0.31588553680501896,2.609509013809693e-05,0.3138327664631393,2.9720003330330298e-05,0.3011794184304284,6.565426442270794e-05,0.2976725875563355,8.155709711638632e-05,0.2846620210534238,0.00018050774299090851,0.2810726178321953,0.00022411372125645263,0.2698453096062639,0.00043759102998819534
P-HD208487,0,0.8292800427687161,4.438868211571034e-44,0.7680691132179862,5.599721239808753e-36,0.7613190132874224,3.208221638476382e-35,0.7393523698140974,6.796800673236315e-33,0.7342565255665875,2.2066947333256344e-32,0.7333828539222425,2.6942467071446705e-32,0.7301996854876476,5.545113035178981e-32,0.7281467697518964,8.792538546039093e-32,0.7205369132099788,4.712177817061053e-31,0.7156374470401409,1.3557081458805128e-30,0.6788154150405079,2.2208678100137315e-27,0.6590402896119905,8.374474224098301e-26,0.6550508836068308,1.6975020238030153e-25,0.6451105816914239,9.530392637380827e-25,0.6404269750662018,2.112840806763694e-24,0.6343282657417577,5.866132497680883e-24,0.6316294901391215,9.167014187222217e-24,0.6275392890805009,1.792051241309053e-23,0.6091803405328358,3.32321855740031e-22,0.5940047878083057,3.3519647490899205e-21
P-K2-122,0,0.5010025747651122,0.9908716990267059,0.46951152907372495,0.9964402760512904,0.4396583621756294,0.9986602927705248,0.4228486670789869,0.9992529984949996,0.41997672863429597,0.9993255036849272,0.41024496806660576,0.9995250473335678,0.4039822749994311,0.9996224425387557,0.3858474178600743,0.9998087396531504,0.3798253527448916,0.9998481260680212,0.36352308769517055,0.9999194945345152,0.3378887431865115,0.999971072040308,0.32680039374039044,0.9999815488177648,0.2932303564313418,0.9999953164142172,0.2875965012831848,0.9999962770332343,0.2841681535215517,0.9999967612742028,0.27484507409923303,0.9999977787937148,0.2654295986333671,0.9999984768638366,0.26474368772224965,0.9999985178981312,0.259251216149329,0.9999988078417368,0.2565492253491355,0.9999989281651884
P-K2-89,0,0.422975731857531,0.8941063181723355,0.4017708575937253,0.9402873710773084,0.38190735407845977,0.9684047503771044,0.3775527275380366,0.9729024005043728,0.3697182669062512,0.9797171480541276,0.3584160706820065,0.9870590220152138,0.3502155217923111,0.9908835554969192,0.3455220894047035,0.9926103477657966,0.3415399454212367,0.9938505688563326,0.33374914300146336,0.9957713455885038,0.33292848083320603,0.995939682656234,0.32372363281056865,0.9974656321489198,0.30057714645163697,0.9993207414400744,0.30005978310800546,0.9993418988935336,0.2880482041471206,0.9996930074792972,0.2865703055352563,0.9997215379868228,0.2843130160727798,0.9997604610934118,0.284008075673911,0.9997653186335588,0.2782912029294728,0.9998411988623704,0.2781238185047365,0.9998430337246188
P-LHS1140,0,0.14436239260821254,3.038223721660161e-07,0.14090733345691742,5.406091519701793e-07,0.1386144623249923,7.912738953302205e-07,0.1332202640742505,1.929936059224989e-06,0.13315616872278502,1.9504149636495567e-06,0.1218904435934636,1.2293712590081966e-05,0.12113621352452553,1.3892295475819666e-05,0.12098044850579052,1.4247267736144006e-05,0.1196415671680258,1.7693778196463095e-05,0.11552162807321062,3.4375893430731376e-05,0.11481331033103473,3.851910720558677e-05,0.11284859585965992,5.278444001002718e-05,0.11134604266569416,6.71265183058945e-05,0.11050451527832092,7.678237075142726e-05,0.11020501332988293,8.05411527167434e-05,0.10737735650359452,0.0001263416375406584,0.1047272729277666,0.00019234328311787199,0.10026261662441707,0.0003890442226591955,0.09980594575657477,0.0004180003147857034,0.09746299104814224,0.0006036665688477678
P-LHS1723,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P-LTT9759,0,0.6269175159022917,0.8406767141997012,0.5225920775309992,0.9814266497639846,0.4952376872800437,0.9910831876930218,0.4343049337739001,0.9986407227270904,0.4324259358901662,0.9987238373535552,0.4222535929410743,0.9990975295915708,0.4197141824482797,0.9991733522314978,0.4107351570425515,0.9993962455754684,0.4031537273590705,0.9995390593858752,0.3953404317841871,0.9996524460163524,0.3952040443031087,0.999654167416282,0.3916337862477416,0.999696450504532,0.3843655657992293,0.9997678124498284,0.38406124988714896,0.9997704196415056,0.38253624438828576,0.9997830688287068,0.3767669027550759,0.9998251486499714,0.3740072479937074,0.9998423913516564,0.3660426285346332,0.999883466797688,0.3620595408147909,0.9998999203251424,0.35871446387402844,0.999911980863578
