STARID,LABEL,1th Peak,1th Peak F.A.P,2th Peak,2th Peak F.A.P,3th Peak,3th Peak F.A.P,4th Peak,4th Peak F.A.P,5th Peak,5th Peak F.A.P,6th Peak,6th Peak F.A.P,7th Peak,7th Peak F.A.P,8th Peak,8th Peak F.A.P,9th Peak,9th Peak F.A.P,10th Peak,10th Peak F.A.P,11th Peak,11th Peak F.A.P,12th Peak,12th Peak F.A.P,13th Peak,13th Peak F.A.P,14th Peak,14th Peak F.A.P,15th Peak,15th Peak F.A.P,16th Peak,16th Peak F.A.P,17th Peak,17th Peak F.A.P,18th Peak,18th Peak F.A.P,19th Peak,19th Peak F.A.P,20th Peak,20th Peak F.A.P,21th Peak,21th Peak F.A.P,22th Peak,22th Peak F.A.P,23th Peak,23th Peak F.A.P,24th Peak,24th Peak F.A.P,25th Peak,25th Peak F.A.P,26th Peak,26th Peak F.A.P,27th Peak,27th Peak F.A.P,28th Peak,28th Peak F.A.P,29th Peak,29th Peak F.A.P,30th Peak,30th Peak F.A.P
P-Gl682,0,0.6615373487946206,0.041806372255681214,0.6051860321295436,0.12165421111037185,0.5850466272572672,0.16910989497104112,0.5757753150803413,0.1950147257260657,0.563844013264991,0.23229154500425336,0.5519226456101002,0.27399428767019285,0.5466024808537023,0.29401731708094364,0.5382047465098714,0.3273267409989641,0.5368328611432269,0.3329594257517109,0.5014291051847742,0.4934757506682184,0.4939737374356277,0.529833603298791,0.4881399862216338,0.558511199214404,0.4810090468298715,0.5936033608138991,0.4803131640804104,0.5970204976137538,0.4800188180482826,0.5984651786961688,0.476287931805206,0.6167308662304012,0.4759063533199147,0.6185932778518186,0.475523850605373,0.6204589582664497,0.4746012530630769,0.6249535930325276,0.47336770794708,0.6309502574657907,0.4637083222629208,0.6772329631565105,0.4585713471755695,0.7011963620814832,0.4547704970695609,0.7185535719779922,0.4502868870784145,0.7385579805895726,0.4452183972285405,0.7604813189715908,0.4390986366146318,0.7858562786353167,0.4374256401309701,0.7925674725628425,0.4329013205320881,0.8101994844413889,0.4262252996593552,0.8347609636602719,0.4233631946530951,0.8447328427297671
P-Gl686,0,0.5638319290406119,0.1485159445646591,0.5321229972631518,0.2396083839236439,0.5200017125305875,0.28273787231776426,0.5163803965702337,0.2965037746400426,0.5057877496455624,0.33899584461504834,0.5000591971307523,0.3632847491128275,0.4971453387161106,0.3759678885776281,0.4919156914400731,0.3992501171216,0.4861430547151836,0.42566119867482544,0.4767722661964983,0.4698864079848389,0.4708583834770105,0.4984777568347965,0.4708162725962402,0.4986828358560543,0.4687999188442238,0.5085233869837095,0.4555987423404677,0.57359837314887,0.4431796010689204,0.6347231441282598,0.4399493240604711,0.6504110332164692,0.4300762029614187,0.6973655831321266,0.4269888068191728,0.7116529973536175,0.4255233730538161,0.7183557837337601,0.4239907722806871,0.7253079619941616,0.42029140656050223,0.7418291732415595,0.4139343898498775,0.76927202795636,0.4138005623110597,0.7698358635361677,0.4060757825342082,0.8013196513499613,0.3978702928651636,0.8322829872606402,0.39694241916769546,0.8356120538224677,0.3926356687175342,0.8505861091248405,0.3909753524116558,0.8561451918028185,0.3891619352030766,0.8620787962986725,0.38800387854489377,0.8657919726708542
P-Gl832,0,0.8546449241230953,3.346957142478197e-44,0.7075118489869487,3.087669809630952e-27,0.614629057254806,1.4663963210312526e-20,0.5977766069554428,1.589156560444264e-19,0.5678842479471974,8.579662424593538e-18,0.5637841884349114,1.4506776831215722e-17,0.5463319643660283,1.2847158025790302e-16,0.5356482147369357,4.684056430591581e-16,0.43722191059359605,2.004504867810206e-11,0.3789706242878229,4.638511397548196e-09,0.3552347528012197,3.669056080816929e-08,0.346257030997307,7.857834824757509e-08,0.33901333080099155,1.4411619965436e-07,0.3344644165535634,2.1017543663727319e-07,0.3170474845699444,8.694694934089338e-07,0.28752714646825506,8.855300883931467e-06,0.2750386415228498,2.2917706885150117e-05,0.2631282975709593,5.58305026735884e-05,0.25774106904422983,8.308758561032873e-05,0.2560830033966667,9.384264673769382e-05,0.25602405874407824,9.424909344527e-05,0.2526021691097949,0.0001210477021466498,0.2504730631263675,0.00014135092721338744,0.24241906546375785,0.00025300159970627063,0.24116060640222706,0.0002769206587254255,0.23188269526607,0.0005362126581954742,0.2303621957792517,0.0005970237874653407,0.2297178574223409,0.0006247847146074967,0.2269478252586141,0.0007592270379136085,0.22528254163979425,0.0008532717333389607
P-Gl849,0,0.691185090764554,8.204129840839295e-16,0.6842385861612471,1.7980474482702625e-15,0.6652949357980334,1.4027461450325606e-14,0.6146840270739133,1.9990268345654948e-12,0.6018004575749084,6.357686992767196e-12,0.5852500042680086,2.661295877986191e-11,0.5844497755956335,2.847833951153813e-11,0.5482516568657573,5.349903731125104e-10,0.5129720837627307,7.468940759975772e-09,0.445734616027608,6.864613483746214e-07,0.436596871154411,1.2140269491402712e-06,0.4288808168082095,1.95019593461952e-06,0.4158003010822694,4.290323305265281e-06,0.3826283800734953,2.9237397823769585e-05,0.3198689085536202,0.000830916079258566,0.3158199601759467,0.0010192143033680703,0.2982952270890551,0.0024294957019620885,0.2884984037167511,0.0039058631336097,0.27504892682791104,0.007401513848575882,0.2720115690685136,0.008533480981513537,0.2631535002112402,0.012866657150382828,0.2565244968127345,0.017418727814777844,0.2517705182866548,0.02159283745042907,0.25151607556460176,0.0218412540557843,0.24909858413767125,0.024341443929883688,0.2489316353656776,0.0245238125951714,0.2476280299493036,0.025993234549473547,0.2443922821674416,0.030010974635241564,0.2431949175906657,0.031641986975811935,0.2426252834581676,0.032447100995135286
P-Gl876,0,0.8262730609893654,4.302093323202428e-98,0.7909744915504692,2.034114586136045e-87,0.7055335125072681,1.1990265455745419e-67,0.6690990110928635,6.388376633769924e-61,0.547205651083813,7.528800923791989e-43,0.4893377702677843,6.301114997399727e-36,0.426772694599656,2.7887400270394483e-29,0.3023607254525739,5.200411714458082e-18,0.2924742382728317,3.3237562767252227e-17,0.29082578563751355,4.516713374208684e-17,0.2854859939730696,1.2136367577580034e-16,0.2677946400121321,3.0405309907205092e-15,0.25978488649244114,1.2728841152570477e-14,0.25830393452467626,1.6557528458571683e-14,0.2567026948963683,2.1989293651215766e-14,0.25498910159924504,2.976914996515413e-14,0.2462593078142483,1.3775159031085375e-13,0.2425541632099841,2.6244935540772323e-13,0.23589227205623234,8.294698551577685e-13,0.2315881984941996,1.7347955990743186e-12,0.2300741521061833,2.2465846531875063e-12,0.227951934128036,3.2248146166810455e-12,0.2253241306453709,5.037958660957901e-12,0.22394153238432365,6.366718263636061e-12,0.22312105460632545,7.313982153968433e-12,0.2156360222904692,2.5739357050404235e-11,0.21443962444156087,3.143594975533452e-11,0.21411525226789085,3.3185144900261424e-11,0.21304686626312866,3.9657846666758134e-11,0.21074462203726654,5.81708371748338e-11
P-Gl87,0,0.8201905620763409,7.917223163351705e-56,0.8182833041675991,1.8104316803587287e-55,0.8083667415834406,1.1657545731599865e-53,0.7696256776914451,2.153090809671188e-47,0.6450875302283635,1.067104391810046e-32,0.4174510395823461,6.7273950846327475e-16,0.3798221596379285,8.735320956791352e-14,0.3668660258280527,4.3514000064918436e-13,0.334180006416225,2.160161544386631e-11,0.2953676844964872,1.7347938822850849e-09,0.27502943180398154,1.562633972330699e-08,0.2729248948455721,1.954403285293797e-08,0.2683987924989019,3.154672328872429e-08,0.2647166346568644,4.646358838873586e-08,0.2575846692767906,9.778539568240217e-08,0.2563411884848518,1.1124425967422788e-07,0.2539456240875753,1.4252322811256824e-07,0.2522807214870552,1.692209225660734e-07,0.2407948376714512,5.470904723129775e-07,0.2339296148603368,1.0931527040337241e-06,0.2310789758764904,1.4542733122927504e-06,0.2293490760109018,1.7283398108307323e-06,0.22596466505100424,2.4198898456120743e-06,0.22565338412182095,2.4957668084840287e-06,0.22319809494825044,3.1824245080321663e-06,0.22051590424769746,4.14617445208678e-06,0.21989280358090868,4.408340453309535e-06,0.2175673144263682,5.5391764707482035e-06,0.2168704780043732,5.930593159684896e-06,0.2154498578321757,6.814910778235562e-06
P-HATS-6,0,0.2393278370259941,0.4996889360055576,0.22997654164425385,0.5886440595956367,0.22974217886962836,0.590905659816717,0.21753527460382951,0.7075124561212941,0.2034675966149452,0.8279227177611707,0.19435158737538102,0.8902385083281696,0.1909868376508148,0.9093409959245584,0.18798729687726956,0.9245167131071632,0.1847412728826479,0.9389785248482929,0.18154653350873126,0.9512699835924749,0.1810955986100583,0.9528543470679676,0.18027471327620367,0.9556453243794978,0.1726985170605558,0.9760988998536809,0.1716345829255862,0.9782712128091589,0.17122232133899284,0.9790712709961076,0.1706470772584198,0.9801497627505628,0.16982101686127204,0.9816232639548008,0.1686540686849509,0.9835591830899956,0.16782830333934126,0.9848303531961604,0.1673866536789498,0.9854779044860268,0.16712304328207786,0.985853945091815,0.16562964450074186,0.987841930710232,0.16534564763027912,0.9881935573877421,0.1644414778233214,0.9892594729927204,0.16431666428514188,0.9894003654531578,0.16406499975117186,0.9896799516685104,0.16395387388805646,0.9898015104553322,0.1626447496512226,0.9911489053108332,0.1624868547173059,0.9913012009326678,0.16124424493221076,0.9924271845940914
P-HD110113,0,0.5004103202149859,7.191415163930682e-06,0.4869105837566492,1.4189297990739375e-05,0.4553907046009858,6.466228160455779e-05,0.4428123043363663,0.000115452531079285,0.43701041657817935,0.00015014475003903712,0.4332773000499053,0.00017753056833911635,0.4213447479364955,0.0003009409642938521,0.4179418775821237,0.00034907837610445694,0.416443015307161,0.0003725459284445921,0.4149151996136129,0.000398017938786114,0.3761727387162266,0.0020059193765729795,0.3678929418607129,0.0027938750720299123,0.35410762282447433,0.0047985438884071115,0.3486950740294359,0.005912363671401517,0.3462475220744933,0.006493263018489173,0.34412569572983825,0.007040471076937235,0.3408788632651639,0.007963571715398077,0.335634200010806,0.009702052430679495,0.3329466976045263,0.01072713408374091,0.32234435628160424,0.015863954459387833,0.30446291565224354,0.03012940709799002,0.30165485604905545,0.0332494453147323,0.3009528160412533,0.03407541729645305,0.2853412112536323,0.05819183610116415,0.2836743677270268,0.06153678861930411,0.2656762073163728,0.11057890410304284,0.2616086026703613,0.1256261637122479,0.2527040054704301,0.1649010269671952,0.2497751844460893,0.17990963249135014,0.2391704782750489,0.24390397699485186
P-HD137388,0,0.6468491806325412,6.207042601299492e-18,0.6191436813112339,1.750010490666701e-16,0.6099503823699116,5.020657180286572e-16,0.5513279121699977,2.425893235308421e-13,0.5388428742731757,8.134707447640717e-13,0.4783540622261522,1.847073901507386e-10,0.4356152032836983,5.862437867982359e-09,0.40044523023244616,8.281677403970759e-08,0.36662598612382735,9.109481269879642e-07,0.3626532044970509,1.196672362185912e-06,0.3464359218210744,3.5781735213928186e-06,0.33399834943644424,8.129523329750054e-06,0.325681957222523,1.3945422858876284e-05,0.31588553680501896,2.609509013809693e-05,0.3138327664631393,2.9720003330330298e-05,0.3011794184304284,6.565426442270794e-05,0.2976725875563355,8.155709711638632e-05,0.2846620210534238,0.00018050774299090851,0.2810726178321953,0.00022411372125645263,0.2698453096062639,0.00043759102998819534,0.2622908872661068,0.0006820092667883048,0.2615018862240571,0.0007141498621070992,0.2395385024279335,0.0025164031582781627,0.23805670868045103,0.002735327992685193,0.2374336628972337,0.002832807549535063,0.22576353989918735,0.0054232002745225934,0.21772545191434345,0.008420847210147775,0.21691071810269089,0.008801928532778978,0.21487232638948545,0.009829881791624251,0.20792879786636684,0.01427652695480275
P-HD208487,0,0.8292800427687161,4.438868211571034e-44,0.7680691132179862,5.599721239808753e-36,0.7613190132874224,3.208221638476382e-35,0.7393523698140974,6.796800673236315e-33,0.7342565255665875,2.2066947333256344e-32,0.7333828539222425,2.6942467071446705e-32,0.7301996854876476,5.545113035178981e-32,0.7281467697518964,8.792538546039093e-32,0.7205369132099788,4.712177817061053e-31,0.7156374470401409,1.3557081458805128e-30,0.6788154150405079,2.2208678100137315e-27,0.6590402896119905,8.374474224098301e-26,0.6550508836068308,1.6975020238030153e-25,0.6451105816914239,9.530392637380827e-25,0.6404269750662018,2.112840806763694e-24,0.6343282657417577,5.866132497680883e-24,0.6316294901391215,9.167014187222217e-24,0.6275392890805009,1.792051241309053e-23,0.6091803405328358,3.32321855740031e-22,0.5940047878083057,3.3519647490899205e-21,0.5923503525693119,4.289729095503245e-21,0.5745365416019006,5.73971505871757e-20,0.5738847557031538,6.297919885370307e-20,0.5369375738801515,9.718880790229316e-18,0.5338699483662717,1.4497530169875088e-17,0.5160354568358919,1.408035129331709e-16,0.5123595900359214,2.2259571601412555e-16,0.5117078035863666,2.41338389692556e-16,0.5090634517014545,3.346435657045865e-16,0.5046448693391384,5.755193688059777e-16
P-K2-122,0,0.5010025747651122,0.9908716990267059,0.46951152907372495,0.9964402760512904,0.4396583621756294,0.9986602927705248,0.4228486670789869,0.9992529984949996,0.41997672863429597,0.9993255036849272,0.41024496806660576,0.9995250473335678,0.4039822749994311,0.9996224425387557,0.3858474178600743,0.9998087396531504,0.3798253527448916,0.9998481260680212,0.36352308769517055,0.9999194945345152,0.3378887431865115,0.999971072040308,0.32680039374039044,0.9999815488177648,0.2932303564313418,0.9999953164142172,0.2875965012831848,0.9999962770332343,0.2841681535215517,0.9999967612742028,0.27484507409923303,0.9999977787937148,0.2654295986333671,0.9999984768638366,0.26474368772224965,0.9999985178981312,0.259251216149329,0.9999988078417368,0.2565492253491355,0.9999989281651884,0.25631006428504816,0.9999989381860852,0.2499726290393042,0.9999991708895142,0.2459144737757881,0.9999992911645412,0.2344840439965312,0.9999995403726312,0.2333050037846966,0.9999995601188124,0.2326533209527633,0.9999995706376276,0.2321924318021397,0.9999995779122208,0.2281155246647511,0.9999996367277006,0.21469597406154825,0.9999997748700368,0.2121291501878713,0.9999997939371024
P-K2-89,0,0.422975731857531,0.8941063181723355,0.4017708575937253,0.9402873710773084,0.38190735407845977,0.9684047503771044,0.3775527275380366,0.9729024005043728,0.3697182669062512,0.9797171480541276,0.3584160706820065,0.9870590220152138,0.3502155217923111,0.9908835554969192,0.3455220894047035,0.9926103477657966,0.3415399454212367,0.9938505688563326,0.33374914300146336,0.9957713455885038,0.33292848083320603,0.995939682656234,0.32372363281056865,0.9974656321489198,0.30057714645163697,0.9993207414400744,0.30005978310800546,0.9993418988935336,0.2880482041471206,0.9996930074792972,0.2865703055352563,0.9997215379868228,0.2843130160727798,0.9997604610934118,0.284008075673911,0.9997653186335588,0.2782912029294728,0.9998411988623704,0.2781238185047365,0.9998430337246188,0.2761531030317113,0.9998632158404916,0.2759444162453813,0.9998652064584932,0.2751356499126783,0.9998726710480194,0.26687795287108645,0.9999298308198472,0.26617579308438777,0.9999333769595324,0.26575044996572045,0.9999354431940743,0.2554540604497151,0.9999705098870104,0.2541002285042876,0.9999734754429968,0.2384757113522697,0.99999256784975,0.2332490468592433,0.9999952389735328
P-LHS1140,0,0.14436239260821254,3.038223721660161e-07,0.14090733345691742,5.406091519701793e-07,0.1386144623249923,7.912738953302205e-07,0.1332202640742505,1.929936059224989e-06,0.13315616872278502,1.9504149636495567e-06,0.1218904435934636,1.2293712590081966e-05,0.12113621352452553,1.3892295475819666e-05,0.12098044850579052,1.4247267736144006e-05,0.1196415671680258,1.7693778196463095e-05,0.11552162807321062,3.4375893430731376e-05,0.11481331033103473,3.851910720558677e-05,0.11284859585965992,5.278444001002718e-05,0.11134604266569416,6.71265183058945e-05,0.11050451527832092,7.678237075142726e-05,0.11020501332988293,8.05411527167434e-05,0.10737735650359452,0.0001263416375406584,0.1047272729277666,0.00019234328311787199,0.10026261662441707,0.0003890442226591955,0.09980594575657477,0.0004180003147857034,0.09746299104814224,0.0006036665688477678,0.09629677724622752,0.0007244973832645681,0.09133294943152463,0.0015692569929467324,0.09098753190734914,0.0016555858316074036,0.08932806354768277,0.0021404253664784466,0.08854686297168553,0.002414922049264559,0.08502401369206436,0.00415255570394159,0.08497865711639717,0.004181541776253037,0.08009892658425535,0.008805187213206753,0.07998015613671064,0.008965357476237055,0.07952361168765959,0.009608187264300056
P-LHS1723,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P-LTT9759,0,0.6269175159022917,0.8406767141997012,0.5225920775309992,0.9814266497639846,0.4952376872800437,0.9910831876930218,0.4343049337739001,0.9986407227270904,0.4324259358901662,0.9987238373535552,0.4222535929410743,0.9990975295915708,0.4197141824482797,0.9991733522314978,0.4107351570425515,0.9993962455754684,0.4031537273590705,0.9995390593858752,0.3953404317841871,0.9996524460163524,0.3952040443031087,0.999654167416282,0.3916337862477416,0.999696450504532,0.3843655657992293,0.9997678124498284,0.38406124988714896,0.9997704196415056,0.38253624438828576,0.9997830688287068,0.3767669027550759,0.9998251486499714,0.3740072479937074,0.9998423913516564,0.3660426285346332,0.999883466797688,0.3620595408147909,0.9998999203251424,0.35871446387402844,0.999911980863578,0.3528917134841516,0.999929695534222,0.3508848042249598,0.9999349568118991,0.34224241072820993,0.99995355185952,0.3188378994273375,0.9999815404836824,0.30985746755857785,0.9999870767257248,0.30472237307333755,0.9999894621798144,0.2928712089633861,0.9999934171849748,0.2920954105222984,0.999993616501302,0.2896868605325543,0.9999941972793918,0.28893381874859786,0.9999943676588192
